기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20231,1150054000,화곡1동,CS200019,PC방,353467788 ,62025 ,218155622 ,135312166 ,41971032 ,40871444 ,45064420 ,37993258 ,52255468 ,68498708 ,66813458 ,48515495 ,12272342 ,33603750 ,63711226 ,125009056 ,70355919 ,270083688 ,83384100 ,7655635 ,195421277 ,114725897 ,16607304 ,16162263 ,2895412 ,38646 ,23379 ,7487 ,7291 ,7841 ,7105 ,8922 ,12165 ,11214 ,7774 ,2673 ,6005 ,11458 ,21646 ,12469 ,47009 ,15016 ,1928 ,34412 ,19157 ,3170 ,2837 ,521 
20231,1150054000,화곡1동,CS200024,스포츠클럽,829455344 ,3367 ,741718096 ,87737248 ,209965784 ,157591641 ,164056489 ,94671132 ,115433050 ,50072171 ,37665077 ,1396806 ,43482386 ,122257720 ,227849446 ,277441085 ,157027901 ,445227584 ,382706050 ,3556312 ,264859732 ,293599393 ,108047259 ,80580612 ,77290326 ,2777 ,590 ,793 ,529 ,579 ,444 ,432 ,350 ,240 ,14 ,257 ,521 ,786 ,1274 ,515 ,1975 ,1388 ,29 ,1232 ,1176 ,375 ,327 ,224 
20231,1150054000,화곡1동,CS200025,자동차수리,1094101867 ,6527 ,868179569 ,225922298 ,230764266 ,153993213 ,116831945 ,173614907 ,192975238 ,216480575 ,9441723 ,0 ,142780558 ,304184445 ,337750092 ,309386772 ,0 ,716122186 ,277091880 ,0 ,37039445 ,214540764 ,221766617 ,292517344 ,227349899 ,5109 ,1418 ,1120 ,895 ,987 ,1047 ,1060 ,1331 ,87 ,0 ,1228 ,1809 ,2189 ,1301 ,0 ,4391 ,1749 ,0 ,308 ,1186 ,1420 ,1533 ,1697 
20231,1150054000,화곡1동,CS200026,자동차미용,19645396 ,335 ,14703192 ,4942204 ,5463925 ,1984318 ,4852010 ,1372911 ,1030028 ,2760970 ,2181234 ,0 ,1259305 ,4462994 ,9635166 ,4287931 ,0 ,14820928 ,2499332 ,0 ,287802 ,5925922 ,3859850 ,4056078 ,3190607 ,258 ,77 ,80 ,49 ,74 ,27 ,28 ,35 ,42 ,0 ,21 ,77 ,163 ,74 ,0 ,246 ,49 ,0 ,7 ,81 ,56 ,83 ,69 
20231,1150054000,화곡1동,CS200028,미용실,850912158 ,25525 ,563813152 ,287099006 ,102424446 ,90996636 ,116255904 ,106345277 ,147790889 ,174876225 ,112222781 ,0 ,14239822 ,195875289 ,281141355 ,341990334 ,17665358 ,392408903 ,456746011 ,5830946 ,138436386 ,214033051 ,215301168 ,179365298 ,96188064 ,17095 ,8430 ,3362 ,2902 ,3590 ,3077 ,4164 ,5488 ,2942 ,0 ,912 ,6246 ,8393 ,9847 ,127 ,15228 ,10245 ,303 ,3960 ,6839 ,5930 ,5272 ,3170 
20231,1150054000,화곡1동,CS200029,네일숍,40286236 ,964 ,25160229 ,15126007 ,4386934 ,2980706 ,6265635 ,4754322 ,6772632 ,9072367 ,6053640 ,0 ,259105 ,8252107 ,15992838 ,15782186 ,0 ,9714080 ,30572156 ,628134 ,6728883 ,13714722 ,8986726 ,6800758 ,3427013 ,655 ,309 ,123 ,123 ,135 ,129 ,145 ,158 ,151 ,0 ,16 ,196 ,352 ,400 ,0 ,327 ,637 ,8 ,173 ,350 ,230 ,130 ,73 
20231,1150054000,화곡1동,CS200030,피부관리실,149311672 ,871 ,126665847 ,22645825 ,11144427 ,43149001 ,6689051 ,56284257 ,9399111 ,19956879 ,2688946 ,6195157 ,12316431 ,20622813 ,67113590 ,41682047 ,1381634 ,65934343 ,83377329 ,0 ,3685727 ,6745280 ,57138921 ,19666679 ,62075065 ,566 ,305 ,76 ,136 ,62 ,154 ,138 ,273 ,32 ,71 ,79 ,294 ,217 ,188 ,22 ,246 ,625 ,0 ,44 ,91 ,329 ,165 ,242 
20231,1150054000,화곡1동,CS200031,세탁소,192398204 ,9952 ,147002102 ,45396102 ,28406812 ,28722577 ,33083948 ,28159778 ,28628987 ,45396102 ,0 ,0 ,24432454 ,42408547 ,49470472 ,76046413 ,40318 ,83245481 ,106748921 ,0 ,28085357 ,61094872 ,44371282 ,36428174 ,20014717 ,7840 ,2112 ,1604 ,1467 ,1742 ,1395 ,1632 ,2112 ,0 ,0 ,1209 ,2071 ,2652 ,4017 ,3 ,4952 ,4964 ,0 ,1484 ,3318 ,2227 ,1765 ,1120 
20231,1150054000,화곡1동,CS200033,부동산중개업,335870621 ,6658 ,190024136 ,145846485 ,17223866 ,61011100 ,15692645 ,30845082 ,65251443 ,142313263 ,3533222 ,0 ,0 ,84345111 ,67108405 ,159589439 ,24827666 ,212129495 ,123741126 ,0 ,93358447 ,152023553 ,33839927 ,51939996 ,4708698 ,4329 ,2329 ,476 ,1094 ,476 ,761 ,1522 ,2186 ,143 ,0 ,0 ,951 ,1285 ,3852 ,570 ,3567 ,3091 ,0 ,2119 ,3331 ,723 ,339 ,146 
20231,1150054000,화곡1동,CS200034,여관,1962798606 ,47564 ,1184182140 ,778616466 ,183290971 ,229557527 ,210036182 ,287811460 ,273486000 ,412901538 ,365714928 ,582069951 ,127305146 ,112787338 ,298555914 ,463550976 ,378529281 ,1563987265 ,355186307 ,31722633 ,387664183 ,536822432 ,470091490 ,355223511 ,137649322 ,28710 ,18854 ,5226 ,5978 ,5685 ,5236 ,6585 ,9483 ,9371 ,11225 ,2528 ,3940 ,7254 ,12971 ,9646 ,36376 ,10626 ,917 ,13358 ,14078 ,7842 ,7495 ,3311 
20231,1150054000,화곡1동,CS200037,노래방,1102920527 ,23954 ,748548342 ,354372185 ,114412308 ,121981786 ,197775523 ,133622324 ,180756401 ,207025796 ,147346389 ,438744230 ,116785469 ,17208949 ,29804323 ,176869483 ,323508073 ,910848966 ,161726378 ,2503455 ,96066894 ,152811666 ,246405775 ,382065694 ,192721858 ,15789 ,8165 ,2887 ,2909 ,3108 ,3107 ,3778 ,4442 ,3723 ,4966 ,655 ,696 ,2035 ,7692 ,7910 ,15268 ,8522 ,821 ,8814 ,6857 ,2606 ,3179 ,1516 
20231,1150054000,화곡1동,CS300001,슈퍼마켓,3365056476 ,257161 ,2362082228 ,1002974248 ,454212731 ,499783354 ,452434847 ,427859830 ,527791466 ,508930530 ,494043718 ,9816581 ,380647583 ,575029925 ,777273570 ,1264513663 ,357775154 ,1832483218 ,1374143677 ,3016891 ,214841903 ,587311955 ,814583383 ,745827884 ,841044877 ,180227 ,76934 ,35121 ,35460 ,35948 ,35120 ,38578 ,38226 ,38708 ,1236 ,24987 ,37943 ,50407 ,105420 ,37168 ,157186 ,98096 ,641 ,27570 ,56864 ,63648 ,53820 ,52739 
20231,1150054000,화곡1동,CS300002,편의점,12556046004 ,1633268 ,8667281988 ,3888764016 ,1655715589 ,1720412345 ,1695416000 ,1714773635 ,1880964419 ,1979421438 ,1909342578 ,1801940171 ,1422652485 ,1107495022 ,1377589211 ,3740034146 ,3106334969 ,8020238361 ,4505643145 ,59324795 ,2579777603 ,4607972472 ,2770268397 ,1630585801 ,877952437 ,1147937 ,485331 ,223098 ,228764 ,226002 ,226943 ,243130 ,244305 ,241026 ,210036 ,226943 ,166103 ,188770 ,473177 ,368239 ,1021036 ,611221 ,12623 ,395438 ,604488 ,310339 ,199310 ,110059 
20231,1150054000,화곡1동,CS300004,핸드폰,122513558 ,385 ,121094435 ,1419123 ,468984 ,0 ,120625451 ,0 ,0 ,0 ,1419123 ,0 ,0 ,0 ,122513558 ,0 ,0 ,122044574 ,468984 ,0 ,120625451 ,0 ,1419123 ,468984 ,0 ,208 ,177 ,31 ,0 ,177 ,0 ,0 ,0 ,177 ,0 ,0 ,0 ,385 ,0 ,0 ,354 ,31 ,0 ,177 ,0 ,177 ,31 ,0 
20231,1150054000,화곡1동,CS300007,육류판매,1454911519 ,48936 ,1043342446 ,411569073 ,200204105 ,180344873 ,173264268 ,214805785 ,274723415 ,256413420 ,155155653 ,0 ,104699792 ,295943423 ,461696503 ,548924018 ,43647783 ,640598216 ,780032466 ,0 ,41290081 ,192552259 ,252092754 ,342327159 ,592368426 ,35040 ,13896 ,6773 ,6083 ,6084 ,7259 ,8841 ,7961 ,5935 ,0 ,3047 ,9453 ,14525 ,20702 ,1209 ,21681 ,26886 ,0 ,1617 ,7030 ,9577 ,13440 ,16903 
20231,1150054000,화곡1동,CS300008,수산물판매,3960569663 ,132513 ,2442213928 ,1518355735 ,344611399 ,269324088 ,568866365 ,466459759 ,792952317 ,1031156265 ,487199470 ,0 ,245852371 ,455413997 ,880463219 ,1786146623 ,592693453 ,1972988527 ,1898115697 ,0 ,197679254 ,616647108 ,878443065 ,979420538 ,1198914259 ,105805 ,26708 ,5157 ,15288 ,17801 ,34289 ,33270 ,24379 ,2329 ,0 ,20768 ,24012 ,46916 ,38294 ,2523 ,38143 ,93602 ,0 ,1334 ,8548 ,17640 ,44393 ,59830 
20231,1150054000,화곡1동,CS300009,청과상,34205726 ,2389 ,22118752 ,12086974 ,4374552 ,2871075 ,6558606 ,3409328 ,4905191 ,8480854 ,3606120 ,0 ,1453693 ,3891939 ,13529542 ,11951095 ,3379457 ,16057186 ,17482019 ,0 ,1057049 ,6296151 ,5683004 ,13904895 ,6598106 ,1628 ,761 ,375 ,234 ,288 ,322 ,409 ,497 ,264 ,0 ,117 ,294 ,679 ,1065 ,234 ,929 ,1425 ,0 ,91 ,597 ,421 ,720 ,525 
20231,1150054000,화곡1동,CS300010,반찬가게,409634886 ,44760 ,246319180 ,163315706 ,38102277 ,47025859 ,43626398 ,42068313 ,75496333 ,125921650 ,37394056 ,0 ,18413740 ,92493631 ,83570049 ,215157466 ,0 ,164099187 ,245535699 ,0 ,8269394 ,40105750 ,104794287 ,153035120 ,103430335 ,30311 ,14449 ,5949 ,6515 ,4533 ,6515 ,6799 ,10766 ,3683 ,0 ,2267 ,9348 ,8498 ,24647 ,0 ,15951 ,28809 ,0 ,1140 ,3986 ,10825 ,17438 ,11371 
20231,1150054000,화곡1동,CS300011,일반의류,2348590132 ,31541 ,1703132080 ,645458052 ,302558565 ,324051946 ,333728974 ,315240115 ,427552480 ,348107113 ,297350939 ,0 ,63208290 ,577414904 ,882269331 ,752975097 ,72722510 ,562282392 ,1776116259 ,4599191 ,167512967 ,237521369 ,336725244 ,600116440 ,991923442 ,23012 ,8529 ,3481 ,4242 ,4956 ,5001 ,5332 ,4786 ,3743 ,0 ,993 ,7254 ,11236 ,11061 ,997 ,8594 ,22785 ,78 ,2326 ,3638 ,5196 ,8063 ,12078 
20231,1150054000,화곡1동,CS300014,신발,27724373 ,487 ,19629887 ,8094486 ,4480976 ,2797473 ,3903630 ,4982596 ,3465212 ,6713225 ,1381261 ,0 ,396401 ,5504008 ,12214971 ,9608993 ,0 ,9777286 ,17947087 ,0 ,504977 ,1232738 ,1417350 ,8171530 ,16397778 ,324 ,163 ,64 ,57 ,72 ,84 ,47 ,118 ,45 ,0 ,6 ,108 ,212 ,161 ,0 ,158 ,329 ,0 ,15 ,30 ,21 ,154 ,267 
20231,1150054000,화곡1동,CS300016,안경,1020357197 ,13357 ,705671685 ,314685512 ,131389715 ,172641315 ,105490022 ,139082601 ,157068032 ,188295933 ,126389579 ,0 ,18940366 ,188850301 ,288912098 ,495830732 ,27823700 ,411275068 ,609082129 ,1713370 ,197449809 ,323384425 ,238459701 ,153220924 ,106128968 ,9420 ,3937 ,1805 ,2121 ,1576 ,2046 ,1872 ,2236 ,1701 ,0 ,324 ,2290 ,3770 ,6529 ,444 ,5250 ,8107 ,46 ,3063 ,4764 ,2716 ,1639 ,1129 
20231,1150054000,화곡1동,CS300017,시계및귀금속,137574189 ,382 ,104103264 ,33470925 ,2061088 ,9994854 ,24818220 ,34454412 ,32774690 ,33470925 ,0 ,0 ,0 ,34594556 ,67395606 ,35584027 ,0 ,43742324 ,78662833 ,0 ,12921768 ,7760083 ,29073977 ,54915321 ,17734008 ,313 ,69 ,11 ,55 ,70 ,83 ,94 ,69 ,0 ,0 ,0 ,83 ,169 ,130 ,0 ,101 ,274 ,0 ,7 ,21 ,91 ,164 ,92 
20231,1150054000,화곡1동,CS300018,의약품,5250312691 ,421646 ,4408115596 ,842197095 ,990044819 ,835461343 ,791069642 ,847161527 ,944378265 ,762703950 ,79493145 ,0 ,1042783756 ,1421381539 ,1472777048 ,1282099745 ,31270603 ,2625013662 ,2612398061 ,5027458 ,405885722 ,995442506 ,1024136355 ,1024803831 ,1782115852 ,355584 ,66062 ,82454 ,67834 ,61742 ,68923 ,74631 ,57258 ,8804 ,0 ,76853 ,107505 ,117088 ,116475 ,3725 ,197751 ,223549 ,994 ,45600 ,106872 ,89929 ,74674 ,103231 
20231,1150054000,화곡1동,CS300019,의료기기,2665746753 ,5273 ,2557190871 ,108555882 ,621647455 ,680324752 ,1194392637 ,17411490 ,43414537 ,108555882 ,0 ,0 ,115895588 ,422225529 ,2122351171 ,5274465 ,0 ,2199698798 ,465080539 ,0 ,0 ,1944247517 ,348174350 ,176159382 ,196198087 ,4811 ,462 ,1133 ,1047 ,859 ,733 ,1039 ,462 ,0 ,0 ,576 ,2069 ,2298 ,330 ,0 ,2746 ,2502 ,0 ,0 ,767 ,526 ,1169 ,2786 
20231,1150054000,화곡1동,CS300020,서적,42084194 ,1781 ,35272781 ,6811413 ,11343048 ,5114278 ,7151921 ,7705550 ,3957984 ,2748082 ,4063331 ,0 ,649102 ,6033378 ,12377863 ,23023851 ,0 ,12716157 ,23962624 ,4018560 ,1109656 ,1818871 ,13579497 ,14541623 ,1610575 ,1510 ,271 ,398 ,232 ,358 ,358 ,164 ,97 ,174 ,0 ,38 ,237 ,531 ,975 ,0 ,575 ,1036 ,159 ,79 ,121 ,695 ,473 ,82 
20231,1150054000,화곡1동,CS300021,문구,34414588 ,3139 ,30829848 ,3584740 ,4827295 ,3757595 ,3437122 ,4266327 ,14541509 ,3584740 ,0 ,0 ,8660013 ,5050476 ,8008181 ,12695918 ,0 ,11152324 ,9639764 ,175971 ,2193168 ,3525399 ,7719501 ,3651060 ,3526989 ,2714 ,425 ,601 ,474 ,542 ,620 ,477 ,425 ,0 ,0 ,471 ,708 ,1127 ,833 ,0 ,1469 ,1526 ,78 ,318 ,516 ,1136 ,447 ,498 
20231,1150054000,화곡1동,CS300022,화장품,1963070139 ,81952 ,1419301687 ,543768452 ,268810733 ,263756947 ,288284321 ,312139278 ,286310408 ,300902120 ,242866332 ,27808923 ,64136779 ,319988229 ,510852944 ,831708287 ,208574977 ,569464757 ,1387880060 ,14981235 ,529880947 ,526886902 ,269480445 ,289268940 ,326846349 ,58778 ,23174 ,11638 ,12146 ,11576 ,11496 ,11922 ,12373 ,10801 ,257 ,2363 ,13892 ,19346 ,36463 ,9631 ,22465 ,59451 ,747 ,24449 ,24257 ,9978 ,10060 ,12424 
20231,1150054000,화곡1동,CS300024,운동/경기용품,4283111 ,177 ,1835619 ,2447492 ,222500 ,389373 ,0 ,444999 ,778747 ,1791119 ,656373 ,0 ,400498 ,2369617 ,422749 ,1090247 ,0 ,3292988 ,990123 ,0 ,22250 ,400498 ,1668744 ,344874 ,1846745 ,88 ,89 ,11 ,33 ,0 ,33 ,11 ,67 ,22 ,0 ,22 ,67 ,33 ,55 ,0 ,122 ,55 ,0 ,11 ,22 ,44 ,33 ,67 
20231,1150054000,화곡1동,CS300027,섬유제품,762624 ,55 ,526761 ,235863 ,212277 ,0 ,0 ,102207 ,212277 ,235863 ,0 ,0 ,0 ,267312 ,416691 ,78621 ,0 ,0 ,762624 ,0 ,0 ,0 ,0 ,314484 ,448140 ,47 ,8 ,23 ,0 ,0 ,8 ,16 ,8 ,0 ,0 ,0 ,23 ,24 ,8 ,0 ,0 ,55 ,0 ,0 ,0 ,0 ,31 ,24 
20231,1150054000,화곡1동,CS300028,화초,41335309 ,1196 ,32923714 ,8411595 ,5582999 ,9742053 ,5810214 ,8484538 ,3303910 ,6691191 ,1720404 ,403904 ,3910713 ,7303593 ,11511818 ,15276975 ,2928306 ,24298173 ,14760579 ,201952 ,5699002 ,14168460 ,7773808 ,8777450 ,2438080 ,989 ,207 ,134 ,258 ,208 ,264 ,125 ,154 ,53 ,14 ,125 ,221 ,318 ,431 ,87 ,700 ,465 ,7 ,221 ,453 ,226 ,204 ,51 
20231,1150054000,화곡1동,CS300029,애완동물,30365422 ,344 ,25281158 ,5084264 ,7964828 ,2707409 ,2412349 ,6214369 ,5982203 ,5084264 ,0 ,0 ,9343075 ,15157391 ,5322531 ,542425 ,0 ,8785231 ,21580191 ,0 ,4103516 ,7524398 ,2091775 ,1768981 ,14876752 ,277 ,67 ,66 ,56 ,55 ,44 ,56 ,67 ,0 ,0 ,73 ,171 ,88 ,12 ,0 ,121 ,223 ,0 ,61 ,78 ,45 ,28 ,132 
20231,1150054000,화곡1동,CS300031,가구,331266755 ,825 ,279217516 ,52049239 ,105987147 ,8511670 ,16075747 ,74087668 ,74555284 ,14456722 ,37592517 ,0 ,1870465 ,41360469 ,97622949 ,190412872 ,0 ,55938214 ,273458076 ,0 ,0 ,32802994 ,7216910 ,202117941 ,87258445 ,589 ,236 ,209 ,49 ,49 ,135 ,147 ,86 ,150 ,0 ,12 ,111 ,283 ,419 ,0 ,244 ,569 ,0 ,0 ,99 ,37 ,408 ,270 
20231,1150054000,화곡1동,CS300033,철물점,6144007 ,293 ,4832955 ,1311052 ,2022540 ,1021485 ,954866 ,598679 ,235385 ,521401 ,789651 ,0 ,683950 ,2806862 ,1682341 ,970854 ,0 ,2132682 ,1725864 ,0 ,843835 ,864265 ,87936 ,1334147 ,728362 ,213 ,80 ,18 ,71 ,45 ,52 ,27 ,27 ,53 ,0 ,45 ,54 ,149 ,45 ,0 ,142 ,107 ,0 ,36 ,27 ,9 ,133 ,44 
20231,1150054000,화곡1동,CS300035,인테리어,4334963 ,245 ,4268037 ,66926 ,271356 ,234243 ,492821 ,2493881 ,775736 ,66926 ,0 ,0 ,179484 ,3190523 ,234243 ,730713 ,0 ,3068838 ,685082 ,0 ,170357 ,666221 ,73010 ,2539514 ,304819 ,239 ,6 ,30 ,25 ,25 ,116 ,43 ,6 ,0 ,0 ,18 ,160 ,31 ,36 ,0 ,134 ,86 ,0 ,18 ,31 ,12 ,122 ,36 
20231,1150054000,화곡1동,CS300036,조명용품,370739350 ,15091 ,317784896 ,52954454 ,92628391 ,73458077 ,40595713 ,48080319 ,63022396 ,44664612 ,8289842 ,0 ,56158540 ,119240654 ,115494959 ,71555354 ,8289843 ,228620806 ,92692133 ,0 ,14179246 ,69535876 ,35571085 ,116462433 ,85564301 ,12596 ,2495 ,3600 ,2677 ,1388 ,2074 ,2857 ,2219 ,276 ,0 ,2171 ,5074 ,4522 ,3048 ,276 ,7985 ,5122 ,0 ,370 ,2122 ,1616 ,4286 ,4712 
20231,1150054000,화곡1동,CS300043,전자상거래업,36362545 ,1118 ,36362545 ,0 ,0 ,29369748 ,6992797 ,0 ,0 ,0 ,0 ,0 ,0 ,6992797 ,29369748 ,0 ,0 ,6992797 ,29369748 ,29369748 ,0 ,0 ,6992797 ,0 ,0 ,1118 ,0 ,0 ,559 ,559 ,0 ,0 ,0 ,0 ,0 ,0 ,559 ,559 ,0 ,0 ,559 ,559 ,559 ,0 ,0 ,559 ,0 ,0 
20231,1150055000,화곡2동,CS100001,한식음식점,937401321 ,38606 ,681457970 ,255943351 ,133868139 ,131025438 ,115864498 ,148472461 ,152227434 ,145802534 ,110140817 ,26331625 ,12942984 ,297092467 ,117748885 ,341018141 ,142267219 ,516815614 ,375102273 ,452728 ,55024848 ,161229291 ,192434610 ,228091032 ,254685383 ,29596 ,9010 ,5596 ,5463 ,5708 ,6530 ,6299 ,5386 ,3624 ,640 ,716 ,15059 ,6142 ,12574 ,3475 ,22869 ,14645 ,38 ,2542 ,7493 ,8039 ,9196 ,10205 
20231,1150055000,화곡2동,CS100002,중식음식점,35228629 ,1474 ,22373930 ,12854699 ,1789524 ,5183450 ,4290313 ,5186699 ,5923944 ,7661505 ,5193194 ,0 ,672289 ,19915364 ,5232168 ,9408808 ,0 ,20431014 ,12628101 ,0 ,3259968 ,8710698 ,8894483 ,5536456 ,6657509 ,980 ,494 ,71 ,255 ,175 ,259 ,220 ,287 ,207 ,0 ,32 ,891 ,220 ,331 ,0 ,884 ,544 ,0 ,133 ,374 ,392 ,244 ,285 
20231,1150055000,화곡2동,CS100005,제과점,829985573 ,73235 ,596236052 ,233749521 ,98479237 ,175095086 ,98786197 ,102459385 ,121416147 ,105806308 ,127943213 ,0 ,116564294 ,200383145 ,211038873 ,242780363 ,59218898 ,306926747 ,385934600 ,1272967 ,65020780 ,142878377 ,202436441 ,159814982 ,121437803 ,51241 ,21994 ,10473 ,10708 ,9813 ,10111 ,10136 ,10167 ,11827 ,0 ,12480 ,14734 ,16338 ,23161 ,6522 ,32047 ,39967 ,153 ,7508 ,16082 ,21016 ,15666 ,11589 
20231,1150055000,화곡2동,CS100006,패스트푸드점,20229901 ,776 ,11185869 ,9044032 ,458106 ,2887487 ,2965113 ,1891463 ,2983700 ,2919193 ,6124839 ,0 ,0 ,1888183 ,1389624 ,10748535 ,6203559 ,11082002 ,7383264 ,0 ,1775569 ,3255940 ,4161217 ,5329988 ,3942552 ,471 ,305 ,22 ,98 ,131 ,88 ,132 ,88 ,217 ,0 ,0 ,66 ,66 ,404 ,240 ,437 ,295 ,0 ,66 ,154 ,164 ,197 ,153 
20231,1150055000,화곡2동,CS100007,치킨전문점,23712443 ,1496 ,12536434 ,11176009 ,3585202 ,519619 ,2941143 ,2631726 ,2858744 ,4757287 ,6418722 ,2767937 ,0 ,906390 ,933295 ,14752802 ,4352019 ,14468551 ,9243892 ,0 ,3987564 ,5557785 ,5481523 ,6346398 ,2339173 ,823 ,673 ,235 ,17 ,167 ,201 ,203 ,319 ,354 ,169 ,0 ,84 ,68 ,822 ,353 ,917 ,579 ,0 ,290 ,527 ,289 ,271 ,119 
20231,1150055000,화곡2동,CS100008,분식전문점,51240213 ,5892 ,40476313 ,10763900 ,6372202 ,8905565 ,8401642 ,8790646 ,8006258 ,7961383 ,2802517 ,36862 ,5390502 ,20460186 ,10623985 ,13468628 ,1260050 ,24038174 ,24588713 ,439123 ,4916504 ,11316350 ,16502679 ,9922339 ,5529893 ,4761 ,1131 ,881 ,1085 ,875 ,1009 ,911 ,843 ,288 ,4 ,749 ,2199 ,1033 ,1789 ,118 ,2905 ,2905 ,57 ,769 ,1410 ,1909 ,1132 ,533 
20231,1150055000,화곡2동,CS100009,호프-간이주점,7305269 ,248 ,6298393 ,1006876 ,3090488 ,755895 ,573881 ,371496 ,1506633 ,559675 ,447201 ,1127298 ,0 ,0 ,0 ,2969109 ,3208862 ,4851094 ,2381606 ,0 ,651486 ,299416 ,1963005 ,3819195 ,499598 ,188 ,60 ,75 ,19 ,24 ,13 ,57 ,30 ,30 ,38 ,0 ,0 ,0 ,122 ,88 ,146 ,96 ,0 ,36 ,34 ,44 ,115 ,13 
20231,1150055000,화곡2동,CS100010,커피-음료,15590836 ,2431 ,15182168 ,408668 ,3504399 ,1338188 ,2975535 ,3811568 ,3552478 ,408668 ,0 ,0 ,4086684 ,5120376 ,4914706 ,1469070 ,0 ,2630971 ,12505789 ,0 ,905481 ,3873003 ,7000784 ,2689733 ,667759 ,2378 ,53 ,641 ,240 ,375 ,508 ,614 ,53 ,0 ,0 ,694 ,829 ,695 ,213 ,0 ,508 ,1896 ,0 ,188 ,587 ,1068 ,454 ,107 
20231,1150055000,화곡2동,CS200001,일반교습학원,674326422 ,2049 ,646925682 ,27400740 ,178719401 ,112585169 ,141388013 ,128795761 ,85437338 ,13089449 ,14311291 ,8180186 ,33613829 ,82948488 ,259289569 ,249650423 ,40643927 ,260620249 ,413706173 ,0 ,0 ,67631766 ,490739757 ,112999087 ,2955812 ,1966 ,83 ,551 ,349 ,385 ,411 ,270 ,44 ,39 ,33 ,98 ,307 ,727 ,751 ,133 ,801 ,1248 ,0 ,0 ,127 ,1523 ,381 ,18 
20231,1150055000,화곡2동,CS200002,외국어학원,73483974 ,329 ,73483974 ,0 ,11876309 ,7635564 ,9040844 ,29280307 ,15650950 ,0 ,0 ,1108597 ,0 ,11370888 ,34078540 ,21402084 ,5523865 ,20731067 ,52752907 ,0 ,0 ,0 ,30587741 ,21997612 ,20898621 ,329 ,0 ,55 ,38 ,47 ,116 ,73 ,0 ,0 ,5 ,0 ,33 ,172 ,101 ,18 ,108 ,221 ,0 ,0 ,0 ,180 ,94 ,55 
20231,1150055000,화곡2동,CS200003,예술학원,328584130 ,1990 ,327587068 ,997062 ,79411987 ,121142464 ,47338794 ,47243715 ,32450108 ,997062 ,0 ,0 ,0 ,20827352 ,230715560 ,74712047 ,2329171 ,159946401 ,168637729 ,0 ,2531708 ,105125786 ,201934022 ,17743634 ,1248980 ,1983 ,7 ,460 ,711 ,293 ,323 ,196 ,7 ,0 ,0 ,0 ,178 ,1395 ,407 ,10 ,1070 ,920 ,0 ,21 ,627 ,1164 ,171 ,7 
20231,1150055000,화곡2동,CS200006,일반의원,358544876 ,23519 ,324581392 ,33963484 ,71401708 ,50826327 ,59130610 ,59824072 ,83398675 ,33963484 ,0 ,0 ,96337778 ,122893750 ,99137721 ,40175627 ,0 ,135738923 ,222805953 ,176649 ,22915289 ,44313780 ,49739330 ,91210116 ,150189712 ,21320 ,2199 ,5528 ,3717 ,3895 ,3060 ,5120 ,2199 ,0 ,0 ,5870 ,6741 ,8010 ,2898 ,0 ,10181 ,13338 ,25 ,1409 ,2455 ,4052 ,6817 ,8761 
20231,1150055000,화곡2동,CS200007,치과의원,792240537 ,3861 ,600634033 ,191606504 ,123969129 ,41739131 ,190839569 ,175701118 ,68385086 ,191606504 ,0 ,0 ,772189 ,327249228 ,407488217 ,56730903 ,0 ,496198992 ,295812525 ,0 ,26014284 ,6740702 ,165547268 ,121975846 ,471733418 ,3435 ,426 ,698 ,687 ,698 ,789 ,563 ,426 ,0 ,0 ,91 ,1739 ,1419 ,612 ,0 ,2232 ,1612 ,0 ,167 ,206 ,1017 ,1001 ,1453 
20231,1150055000,화곡2동,CS200008,한의원,137095278 ,3732 ,117347380 ,19747898 ,37375457 ,12785333 ,33998933 ,18453052 ,14734605 ,19747898 ,0 ,0 ,4873751 ,54721022 ,53998943 ,23501562 ,0 ,37629154 ,99466124 ,0 ,1119277 ,13740156 ,46391392 ,41960681 ,33883772 ,3309 ,423 ,1083 ,452 ,576 ,596 ,602 ,423 ,0 ,0 ,739 ,1358 ,931 ,704 ,0 ,2030 ,1702 ,0 ,121 ,443 ,681 ,863 ,1624 
