기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20231,1117057000,원효로2동,CS300002,편의점,2,16,0,0,6,1,14
20231,1117057000,원효로2동,CS300003,컴퓨터및주변장치판매,308,308,0,1,2,5,0
20231,1117057000,원효로2동,CS300004,핸드폰,4,4,0,0,0,0,0
20231,1117057000,원효로2동,CS300006,미곡판매,3,3,0,0,0,0,0
20231,1117057000,원효로2동,CS300007,육류판매,4,4,0,0,25,1,0
20231,1117057000,원효로2동,CS300008,수산물판매,3,3,0,0,0,0,0
20231,1117057000,원효로2동,CS300009,청과상,4,4,0,0,0,0,0
20231,1117057000,원효로2동,CS300010,반찬가게,18,18,6,1,6,1,0
20231,1117057000,원효로2동,CS300011,일반의류,15,15,7,1,7,1,0
20231,1117057000,원효로2동,CS300013,유아의류,4,4,0,0,0,0,0
20231,1117057000,원효로2동,CS300014,신발,1,1,0,0,0,0,0
20231,1117057000,원효로2동,CS300015,가방,2,2,0,0,0,0,0
20231,1117057000,원효로2동,CS300016,안경,1,1,0,0,0,0,0
20231,1117057000,원효로2동,CS300017,시계및귀금속,2,2,0,0,0,0,0
20231,1117057000,원효로2동,CS300018,의약품,8,8,0,0,0,0,0
20231,1117057000,원효로2동,CS300020,서적,6,6,0,0,0,0,0
20231,1117057000,원효로2동,CS300021,문구,14,14,0,0,0,0,0
20231,1117057000,원효로2동,CS300022,화장품,9,9,0,0,0,0,0
20231,1117057000,원효로2동,CS300023,미용재료,1,1,0,0,0,0,0
20231,1117057000,원효로2동,CS300024,운동/경기용품,6,6,17,1,0,0,0
20231,1117057000,원효로2동,CS300025,자전거 및 기타운송장비,1,1,0,0,0,0,0
20231,1117057000,원효로2동,CS300026,완구,1,1,0,0,0,0,0
20231,1117057000,원효로2동,CS300027,섬유제품,5,5,0,0,0,0,0
20231,1117057000,원효로2동,CS300028,화초,6,6,0,0,0,0,0
20231,1117057000,원효로2동,CS300029,애완동물,1,1,0,0,0,0,0
20231,1117057000,원효로2동,CS300031,가구,3,3,0,0,0,0,0
20231,1117057000,원효로2동,CS300032,가전제품,28,29,0,0,3,1,1
20231,1117057000,원효로2동,CS300033,철물점,5,5,20,1,0,0,0
20231,1117057000,원효로2동,CS300035,인테리어,7,7,0,0,29,2,0
20231,1117057000,원효로2동,CS300036,조명용품,36,36,0,0,0,0,0
20231,1117057000,원효로2동,CS300038,자동차부품,6,6,0,0,0,0,0
20231,1117057000,원효로2동,CS300040,재생용품 판매점,2,2,0,0,0,0,0
20231,1117057000,원효로2동,CS300041,예술품,3,3,0,0,0,0,0
20231,1117057000,원효로2동,CS300042,주유소,4,4,0,0,0,0,0
20231,1117057000,원효로2동,CS300043,전자상거래업,110,111,0,0,5,6,1
20231,1117058000,효창동,CS100001,한식음식점,19,20,0,0,5,1,1
20231,1117058000,효창동,CS100002,중식음식점,1,1,0,0,0,0,0
20231,1117058000,효창동,CS100003,일식음식점,2,2,0,0,0,0,0
20231,1117058000,효창동,CS100004,양식음식점,3,3,0,0,0,0,0
20231,1117058000,효창동,CS100005,제과점,2,3,0,0,0,0,1
20231,1117058000,효창동,CS100006,패스트푸드점,0,2,0,0,0,0,2
20231,1117058000,효창동,CS100007,치킨전문점,0,1,0,0,0,0,1
20231,1117058000,효창동,CS100008,분식전문점,6,7,0,0,14,1,1
20231,1117058000,효창동,CS100009,호프-간이주점,1,2,0,0,0,0,1
20231,1117058000,효창동,CS100010,커피-음료,17,20,10,2,5,1,3
20231,1117058000,효창동,CS200001,일반교습학원,10,13,0,0,15,2,3
20231,1117058000,효창동,CS200002,외국어학원,5,5,20,1,0,0,0
20231,1117058000,효창동,CS200003,예술학원,10,10,0,0,0,0,0
20231,1117058000,효창동,CS200004,컴퓨터학원,0,1,0,0,0,0,1
20231,1117058000,효창동,CS200005,스포츠 강습,4,4,0,0,0,0,0
20231,1117058000,효창동,CS200006,일반의원,7,7,0,0,0,0,0
20231,1117058000,효창동,CS200007,치과의원,3,3,0,0,0,0,0
20231,1117058000,효창동,CS200008,한의원,2,2,0,0,0,0,0
20231,1117058000,효창동,CS200009,동물병원,2,2,0,0,0,0,0
20231,1117058000,효창동,CS200016,당구장,1,1,0,0,0,0,0
20231,1117058000,효창동,CS200021,기타오락장,1,1,0,0,0,0,0
20231,1117058000,효창동,CS200023,통신기기수리,1,1,0,0,0,0,0
20231,1117058000,효창동,CS200024,스포츠클럽,1,1,0,0,0,0,0
20231,1117058000,효창동,CS200025,자동차수리,1,1,0,0,0,0,0
20231,1117058000,효창동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20231,1117058000,효창동,CS200028,미용실,5,5,0,0,0,0,0
20231,1117058000,효창동,CS200029,네일숍,1,1,0,0,0,0,0
20231,1117058000,효창동,CS200030,피부관리실,4,4,25,1,0,0,0
20231,1117058000,효창동,CS200031,세탁소,2,2,0,0,0,0,0
20231,1117058000,효창동,CS200033,부동산중개업,26,26,0,0,4,1,0
20231,1117058000,효창동,CS200038,독서실,1,1,0,0,100,1,0
20231,1117058000,효창동,CS200040,녹음실,3,3,0,0,0,0,0
20231,1117058000,효창동,CS200041,사진관,3,3,0,0,0,0,0
20231,1117058000,효창동,CS200042,통번역서비스,2,2,0,0,0,0,0
20231,1117058000,효창동,CS200043,건축물청소,1,1,0,0,0,0,0
20231,1117058000,효창동,CS200044,여행사,1,1,0,0,0,0,0
20231,1117058000,효창동,CS200047,가정용품임대,1,1,0,0,0,0,0
20231,1117058000,효창동,CS300001,슈퍼마켓,13,13,8,1,0,0,0
20231,1117058000,효창동,CS300002,편의점,0,9,0,0,0,0,9
20231,1117058000,효창동,CS300003,컴퓨터및주변장치판매,28,29,3,1,0,0,1
20231,1117058000,효창동,CS300004,핸드폰,1,1,0,0,0,0,0
20231,1117058000,효창동,CS300006,미곡판매,2,2,0,0,0,0,0
20231,1117058000,효창동,CS300007,육류판매,2,2,0,0,0,0,0
20231,1117058000,효창동,CS300008,수산물판매,2,2,0,0,0,0,0
20231,1117058000,효창동,CS300009,청과상,1,1,0,0,0,0,0
20231,1117058000,효창동,CS300010,반찬가게,7,7,0,0,14,1,0
20231,1117058000,효창동,CS300011,일반의류,11,12,0,0,0,0,1
20231,1117058000,효창동,CS300015,가방,4,4,0,0,0,0,0
20231,1117058000,효창동,CS300016,안경,1,1,0,0,0,0,0
20231,1117058000,효창동,CS300017,시계및귀금속,4,4,0,0,0,0,0
20231,1117058000,효창동,CS300018,의약품,11,11,0,0,0,0,0
20231,1117058000,효창동,CS300019,의료기기,1,1,0,0,0,0,0
20231,1117058000,효창동,CS300020,서적,5,6,0,0,0,0,1
20231,1117058000,효창동,CS300021,문구,4,4,0,0,0,0,0
20231,1117058000,효창동,CS300022,화장품,9,9,0,0,0,0,0
20231,1117058000,효창동,CS300023,미용재료,1,1,0,0,0,0,0
20231,1117058000,효창동,CS300024,운동/경기용품,4,4,0,0,0,0,0
20231,1117058000,효창동,CS300027,섬유제품,2,2,50,1,0,0,0
20231,1117058000,효창동,CS300028,화초,2,2,0,0,0,0,0
20231,1117058000,효창동,CS300029,애완동물,3,3,0,0,0,0,0
20231,1117058000,효창동,CS300032,가전제품,7,7,0,0,0,0,0
20231,1117058000,효창동,CS300035,인테리어,4,4,0,0,0,0,0
20231,1117058000,효창동,CS300036,조명용품,3,3,0,0,0,0,0
20231,1117058000,효창동,CS300037,중고차판매,1,1,0,0,0,0,0
20231,1117058000,효창동,CS300041,예술품,2,2,0,0,0,0,0
20231,1117058000,효창동,CS300043,전자상거래업,66,66,0,0,6,4,0
20231,1117059000,용문동,CS100001,한식음식점,64,70,0,0,0,0,6
20231,1117059000,용문동,CS100003,일식음식점,7,7,0,0,0,0,0
20231,1117059000,용문동,CS100004,양식음식점,5,6,0,0,17,1,1
20231,1117059000,용문동,CS100005,제과점,6,7,0,0,0,0,1
20231,1117059000,용문동,CS100006,패스트푸드점,0,1,0,0,100,1,1
20231,1117059000,용문동,CS100007,치킨전문점,7,14,0,0,0,0,7
20231,1117059000,용문동,CS100008,분식전문점,11,12,0,0,0,0,1
20231,1117059000,용문동,CS100009,호프-간이주점,9,9,0,0,11,1,0
20231,1117059000,용문동,CS100010,커피-음료,11,14,7,1,7,1,3
20231,1117059000,용문동,CS200001,일반교습학원,9,13,0,0,0,0,4
20231,1117059000,용문동,CS200002,외국어학원,4,4,0,0,0,0,0
20231,1117059000,용문동,CS200003,예술학원,8,8,0,0,0,0,0
20231,1117059000,용문동,CS200005,스포츠 강습,4,4,0,0,0,0,0
20231,1117059000,용문동,CS200006,일반의원,2,2,0,0,0,0,0
20231,1117059000,용문동,CS200007,치과의원,5,5,0,0,0,0,0
20231,1117059000,용문동,CS200008,한의원,8,8,0,0,0,0,0
20231,1117059000,용문동,CS200016,당구장,1,1,0,0,0,0,0
20231,1117059000,용문동,CS200017,골프연습장,1,1,0,0,0,0,0
20231,1117059000,용문동,CS200019,PC방,1,1,0,0,0,0,0
20231,1117059000,용문동,CS200021,기타오락장,2,2,0,0,0,0,0
20231,1117059000,용문동,CS200022,복권방,2,2,0,0,0,0,0
20231,1117059000,용문동,CS200024,스포츠클럽,1,1,0,0,0,0,0
20231,1117059000,용문동,CS200025,자동차수리,4,4,0,0,0,0,0
20231,1117059000,용문동,CS200026,자동차미용,2,2,0,0,0,0,0
20231,1117059000,용문동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20231,1117059000,용문동,CS200028,미용실,21,23,4,1,0,0,2
20231,1117059000,용문동,CS200029,네일숍,1,1,0,0,0,0,0
20231,1117059000,용문동,CS200030,피부관리실,6,6,0,0,0,0,0
20231,1117059000,용문동,CS200031,세탁소,5,8,0,0,0,0,3
20231,1117059000,용문동,CS200032,가전제품수리,3,3,0,0,0,0,0
20231,1117059000,용문동,CS200033,부동산중개업,39,39,0,0,3,1,0
20231,1117059000,용문동,CS200037,노래방,6,6,0,0,0,0,0
20231,1117059000,용문동,CS200041,사진관,4,4,0,0,0,0,0
20231,1117059000,용문동,CS200043,건축물청소,3,3,0,0,0,0,0
20231,1117059000,용문동,CS200044,여행사,2,2,0,0,0,0,0
20231,1117059000,용문동,CS200046,의류임대,1,1,0,0,0,0,0
20231,1117059000,용문동,CS200047,가정용품임대,1,1,0,0,0,0,0
20231,1117059000,용문동,CS300001,슈퍼마켓,13,13,0,0,8,1,0
20231,1117059000,용문동,CS300002,편의점,1,9,0,0,0,0,8
20231,1117059000,용문동,CS300003,컴퓨터및주변장치판매,28,28,0,0,7,2,0
20231,1117059000,용문동,CS300004,핸드폰,1,1,0,0,0,0,0
20231,1117059000,용문동,CS300005,주류도매,2,2,0,0,0,0,0
20231,1117059000,용문동,CS300006,미곡판매,6,6,0,0,0,0,0
20231,1117059000,용문동,CS300007,육류판매,9,9,0,0,11,1,0
20231,1117059000,용문동,CS300008,수산물판매,8,8,0,0,13,1,0
20231,1117059000,용문동,CS300009,청과상,8,8,0,0,13,1,0
20231,1117059000,용문동,CS300010,반찬가게,18,18,11,2,0,0,0
20231,1117059000,용문동,CS300011,일반의류,23,23,0,0,0,0,0
20231,1117059000,용문동,CS300013,유아의류,3,3,0,0,0,0,0
20231,1117059000,용문동,CS300014,신발,7,7,14,1,0,0,0
20231,1117059000,용문동,CS300015,가방,3,3,0,0,0,0,0
20231,1117059000,용문동,CS300016,안경,2,2,0,0,0,0,0
20231,1117059000,용문동,CS300017,시계및귀금속,1,1,0,0,0,0,0
20231,1117059000,용문동,CS300018,의약품,8,8,0,0,0,0,0
20231,1117059000,용문동,CS300019,의료기기,1,1,0,0,0,0,0
20231,1117059000,용문동,CS300020,서적,1,1,0,0,0,0,0
20231,1117059000,용문동,CS300021,문구,8,8,0,0,13,1,0
20231,1117059000,용문동,CS300022,화장품,11,11,0,0,0,0,0
20231,1117059000,용문동,CS300024,운동/경기용품,3,3,0,0,0,0,0
20231,1117059000,용문동,CS300026,완구,2,2,0,0,0,0,0
20231,1117059000,용문동,CS300027,섬유제품,4,4,0,0,0,0,0
20231,1117059000,용문동,CS300028,화초,5,5,0,0,0,0,0
20231,1117059000,용문동,CS300029,애완동물,3,3,0,0,0,0,0
20231,1117059000,용문동,CS300031,가구,3,3,0,0,0,0,0
20231,1117059000,용문동,CS300032,가전제품,5,5,0,0,0,0,0
20231,1117059000,용문동,CS300033,철물점,8,8,0,0,0,0,0
20231,1117059000,용문동,CS300035,인테리어,11,11,18,2,0,0,0
20231,1117059000,용문동,CS300036,조명용품,7,7,0,0,0,0,0
20231,1117059000,용문동,CS300041,예술품,1,1,0,0,100,1,0
20231,1117059000,용문동,CS300043,전자상거래업,59,59,0,0,3,2,0
20231,1117062500,한강로동,CS100001,한식음식점,326,358,6,22,4,15,32
20231,1117062500,한강로동,CS100002,중식음식점,36,38,3,1,8,3,2
20231,1117062500,한강로동,CS100003,일식음식점,65,72,7,5,1,1,7
20231,1117062500,한강로동,CS100004,양식음식점,99,105,1,1,4,4,6
20231,1117062500,한강로동,CS100005,제과점,33,50,2,1,6,3,17
20231,1117062500,한강로동,CS100006,패스트푸드점,29,47,0,0,0,0,18
20231,1117062500,한강로동,CS100007,치킨전문점,7,22,0,0,0,0,15
20231,1117062500,한강로동,CS100008,분식전문점,77,84,1,1,2,2,7
20231,1117062500,한강로동,CS100009,호프-간이주점,28,31,7,2,0,0,3
20231,1117062500,한강로동,CS100010,커피-음료,161,205,3,7,1,1,44
20231,1117062500,한강로동,CS200001,일반교습학원,14,14,0,0,0,0,0
20231,1117062500,한강로동,CS200002,외국어학원,5,5,0,0,0,0,0
20231,1117062500,한강로동,CS200003,예술학원,14,15,0,0,0,0,1
20231,1117062500,한강로동,CS200005,스포츠 강습,30,31,7,2,0,0,1
20231,1117062500,한강로동,CS200006,일반의원,39,39,0,0,3,1,0
20231,1117062500,한강로동,CS200007,치과의원,20,20,0,0,0,0,0
20231,1117062500,한강로동,CS200008,한의원,15,15,7,1,0,0,0
20231,1117062500,한강로동,CS200009,동물병원,3,3,33,1,0,0,0
20231,1117062500,한강로동,CS200010,변호사사무소,9,9,0,0,0,0,0
20231,1117062500,한강로동,CS200011,변리사사무소,2,2,0,0,0,0,0
20231,1117062500,한강로동,CS200012,법무사사무소,3,3,0,0,0,0,0
20231,1117062500,한강로동,CS200013,기타법무서비스,6,6,0,0,0,0,0
20231,1117062500,한강로동,CS200014,회계사사무소,12,12,8,1,0,0,0
20231,1117062500,한강로동,CS200015,세무사사무소,70,70,0,0,0,0,0
20231,1117062500,한강로동,CS200016,당구장,10,10,0,0,0,0,0
20231,1117062500,한강로동,CS200017,골프연습장,12,13,8,1,0,0,1
20231,1117062500,한강로동,CS200020,전자게임장,2,2,0,0,0,0,0
20231,1117062500,한강로동,CS200021,기타오락장,12,13,8,1,0,0,1
20231,1117062500,한강로동,CS200022,복권방,5,5,0,0,0,0,0
20231,1117062500,한강로동,CS200023,통신기기수리,16,16,13,2,0,0,0
20231,1117062500,한강로동,CS200024,스포츠클럽,7,7,0,0,0,0,0
20231,1117062500,한강로동,CS200025,자동차수리,11,11,0,0,0,0,0
20231,1117062500,한강로동,CS200026,자동차미용,3,3,0,0,0,0,0
20231,1117062500,한강로동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20231,1117062500,한강로동,CS200028,미용실,51,57,2,1,0,0,6
20231,1117062500,한강로동,CS200029,네일숍,20,23,0,0,0,0,3
20231,1117062500,한강로동,CS200030,피부관리실,37,39,15,6,8,3,2
20231,1117062500,한강로동,CS200031,세탁소,17,21,0,0,0,0,4
20231,1117062500,한강로동,CS200032,가전제품수리,16,16,0,0,0,0,0
20231,1117062500,한강로동,CS200033,부동산중개업,235,235,0,0,1,2,0
20231,1117062500,한강로동,CS200034,여관,9,9,0,0,11,1,0
20231,1117062500,한강로동,CS200035,게스트하우스,3,3,0,0,0,0,0
20231,1117062500,한강로동,CS200036,고시원,3,3,0,0,0,0,0
20231,1117062500,한강로동,CS200037,노래방,13,13,0,0,0,0,0
20231,1117062500,한강로동,CS200038,독서실,2,2,50,1,0,0,0
20231,1117062500,한강로동,CS200039,DVD방,1,1,0,0,0,0,0
20231,1117062500,한강로동,CS200040,녹음실,1,1,0,0,0,0,0
20231,1117062500,한강로동,CS200041,사진관,12,13,8,1,8,1,1
20231,1117062500,한강로동,CS200042,통번역서비스,9,9,0,0,0,0,0
20231,1117062500,한강로동,CS200043,건축물청소,8,9,0,0,0,0,1
20231,1117062500,한강로동,CS200044,여행사,41,41,0,0,2,1,0
20231,1117062500,한강로동,CS200045,비디오/서적임대,1,1,0,0,0,0,0
20231,1117062500,한강로동,CS200046,의류임대,2,2,0,0,50,1,0
20231,1117062500,한강로동,CS300001,슈퍼마켓,68,69,7,5,4,3,1
20231,1117062500,한강로동,CS300002,편의점,6,54,4,2,0,0,48
20231,1117062500,한강로동,CS300003,컴퓨터및주변장치판매,1475,1475,1,9,1,18,0
20231,1117062500,한강로동,CS300004,핸드폰,93,93,0,0,1,1,0
20231,1117062500,한강로동,CS300005,주류도매,21,21,5,1,0,0,0
20231,1117062500,한강로동,CS300006,미곡판매,3,3,0,0,0,0,0
20231,1117062500,한강로동,CS300007,육류판매,5,5,0,0,0,0,0
20231,1117062500,한강로동,CS300008,수산물판매,1,1,0,0,0,0,0
20231,1117062500,한강로동,CS300009,청과상,7,7,0,0,0,0,0
20231,1117062500,한강로동,CS300010,반찬가게,41,41,5,2,0,0,0
20231,1117062500,한강로동,CS300011,일반의류,154,155,2,3,3,4,1
20231,1117062500,한강로동,CS300013,유아의류,14,14,0,0,0,0,0
20231,1117062500,한강로동,CS300014,신발,22,23,0,0,9,2,1
20231,1117062500,한강로동,CS300015,가방,18,19,0,0,0,0,1
20231,1117062500,한강로동,CS300016,안경,11,13,0,0,0,0,2
20231,1117062500,한강로동,CS300017,시계및귀금속,17,17,0,0,0,0,0
20231,1117062500,한강로동,CS300018,의약품,37,38,3,1,3,1,1
20231,1117062500,한강로동,CS300019,의료기기,11,11,0,0,0,0,0
20231,1117062500,한강로동,CS300020,서적,20,20,10,2,15,3,0
20231,1117062500,한강로동,CS300021,문구,36,40,0,0,3,1,4
20231,1117062500,한강로동,CS300022,화장품,71,110,2,2,2,2,39
20231,1117062500,한강로동,CS300023,미용재료,7,7,0,0,0,0,0
20231,1117062500,한강로동,CS300024,운동/경기용품,25,25,0,0,0,0,0
20231,1117062500,한강로동,CS300025,자전거 및 기타운송장비,4,4,0,0,25,1,0
20231,1117062500,한강로동,CS300026,완구,26,26,4,1,0,0,0
20231,1117062500,한강로동,CS300027,섬유제품,17,17,0,0,0,0,0
20231,1117062500,한강로동,CS300028,화초,40,40,3,1,0,0,0
20231,1117062500,한강로동,CS300029,애완동물,7,8,0,0,0,0,1
20231,1117062500,한강로동,CS300031,가구,19,19,0,0,0,0,0
20231,1117062500,한강로동,CS300032,가전제품,207,207,1,1,1,1,0
20231,1117062500,한강로동,CS300033,철물점,6,6,17,1,0,0,0
20231,1117062500,한강로동,CS300034,악기,6,6,0,0,0,0,0
20231,1117062500,한강로동,CS300035,인테리어,26,26,4,1,0,0,0
20231,1117062500,한강로동,CS300036,조명용품,72,73,0,0,4,3,1
20231,1117062500,한강로동,CS300038,자동차부품,8,8,0,0,0,0,0
20231,1117062500,한강로동,CS300039,모터사이클및부품,3,3,0,0,0,0,0
20231,1117062500,한강로동,CS300040,재생용품 판매점,5,5,0,0,0,0,0
20231,1117062500,한강로동,CS300041,예술품,26,26,4,1,0,0,0
20231,1117062500,한강로동,CS300042,주유소,2,2,0,0,0,0,0
20231,1117062500,한강로동,CS300043,전자상거래업,431,433,0,0,3,12,2
20231,1117063000,이촌1동,CS100001,한식음식점,65,68,2,1,2,1,3
20231,1117063000,이촌1동,CS100002,중식음식점,8,8,0,0,0,0,0
20231,1117063000,이촌1동,CS100003,일식음식점,20,23,0,0,0,0,3
20231,1117063000,이촌1동,CS100004,양식음식점,17,19,0,0,0,0,2
20231,1117063000,이촌1동,CS100005,제과점,6,11,0,0,18,2,5
20231,1117063000,이촌1동,CS100006,패스트푸드점,5,7,0,0,0,0,2
20231,1117063000,이촌1동,CS100007,치킨전문점,2,6,0,0,0,0,4
20231,1117063000,이촌1동,CS100008,분식전문점,28,33,3,1,6,2,5
20231,1117063000,이촌1동,CS100009,호프-간이주점,10,13,0,0,0,0,3
20231,1117063000,이촌1동,CS100010,커피-음료,11,19,0,0,0,0,8
20231,1117063000,이촌1동,CS200001,일반교습학원,27,30,0,0,0,0,3
20231,1117063000,이촌1동,CS200002,외국어학원,5,7,0,0,0,0,2
20231,1117063000,이촌1동,CS200003,예술학원,15,15,13,2,0,0,0
20231,1117063000,이촌1동,CS200005,스포츠 강습,9,9,0,0,0,0,0
20231,1117063000,이촌1동,CS200006,일반의원,21,21,0,0,5,1,0
20231,1117063000,이촌1동,CS200007,치과의원,16,16,0,0,0,0,0
20231,1117063000,이촌1동,CS200008,한의원,4,4,0,0,0,0,0
20231,1117063000,이촌1동,CS200009,동물병원,4,4,25,1,0,0,0
20231,1117063000,이촌1동,CS200010,변호사사무소,1,1,0,0,0,0,0
20231,1117063000,이촌1동,CS200013,기타법무서비스,1,1,0,0,0,0,0
20231,1117063000,이촌1동,CS200015,세무사사무소,1,1,0,0,0,0,0
20231,1117063000,이촌1동,CS200016,당구장,3,3,0,0,0,0,0
20231,1117063000,이촌1동,CS200017,골프연습장,3,3,0,0,0,0,0
20231,1117063000,이촌1동,CS200019,PC방,2,2,0,0,0,0,0
20231,1117063000,이촌1동,CS200021,기타오락장,1,1,0,0,0,0,0
20231,1117063000,이촌1동,CS200024,스포츠클럽,4,4,0,0,0,0,0
20231,1117063000,이촌1동,CS200025,자동차수리,1,1,0,0,0,0,0
20231,1117063000,이촌1동,CS200026,자동차미용,1,1,0,0,0,0,0
20231,1117063000,이촌1동,CS200028,미용실,24,29,3,1,7,2,5
20231,1117063000,이촌1동,CS200029,네일숍,6,6,0,0,17,1,0
20231,1117063000,이촌1동,CS200030,피부관리실,14,15,20,3,13,2,1
20231,1117063000,이촌1동,CS200031,세탁소,7,9,0,0,0,0,2
20231,1117063000,이촌1동,CS200032,가전제품수리,1,1,0,0,0,0,0
20231,1117063000,이촌1동,CS200033,부동산중개업,60,60,0,0,5,3,0
